,radiant_Disabler,radiant_Nuker,radiant_Carry,radiant_Initiator,radiant_Escape,radiant_Durable,radiant_Support,radiant_Pusher,radiant_Jungler,dire_Disabler,dire_Nuker,dire_Carry,dire_Initiator,dire_Escape,dire_Durable,dire_Support,dire_Pusher,dire_Jungler,match_id
3494,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,3702169128
3495,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,3702177241
3496,4.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,3703689468
3497,3.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,3.0,0.0,4.0,1.0,2.0,0.0,3703707578
3498,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,5.0,3.0,3.0,0.0,4.0,1.0,2.0,0.0,3703767157
3499,3.0,5.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3703801826
3500,5.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,3703866531
3501,4.0,4.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,3703897055
3502,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,3703901282
3503,3.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,5.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,3703959697
3504,4.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,3703990795
3505,3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,5.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,0.0,3704000717
3506,5.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3704076062
3507,3.0,5.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,4.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,3704076954
3508,4.0,4.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,0.0,3704090247
3509,4.0,5.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,3704145122
3510,4.0,5.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3704183534
3511,4.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,3704213670
3512,5.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3704280890
3513,4.0,4.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,3704301780
3514,4.0,4.0,2.0,4.0,0.0,3.0,1.0,2.0,0.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3705588311
3515,3.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,3.0,5.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,3705589914
3516,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,3705589961
3517,4.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,3705594566
3518,5.0,4.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,5.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,3705595484
3519,3.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,3705602359
3520,4.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,3705603969
3521,3.0,4.0,2.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0,3705604413
3522,5.0,4.0,3.0,4.0,0.0,3.0,2.0,1.0,1.0,4.0,5.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,3705605759
3523,3.0,5.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3705706467
3524,4.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3705706500
3525,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,3705710116
3526,3.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,3705711312
3527,5.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3705712712
3528,5.0,4.0,4.0,4.0,0.0,3.0,2.0,2.0,0.0,5.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3705712757
3529,4.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3705715618
3530,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3705724459
3531,4.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,5.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,3705726014
3532,2.0,3.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,3705846624
3533,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3705847089
3534,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,4.0,2.0,2.0,1.0,2.0,0.0,3705848597
3535,3.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,4.0,5.0,2.0,4.0,3.0,3.0,0.0,1.0,1.0,3705852148
3536,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,3705852980
3537,4.0,5.0,3.0,3.0,1.0,3.0,0.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,0.0,3705853085
3538,4.0,5.0,2.0,3.0,0.0,3.0,1.0,3.0,0.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3705854447
3539,5.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3705855701
3540,3.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,3705857187
3541,4.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,5.0,3.0,4.0,0.0,4.0,1.0,3.0,0.0,3705857310
3542,4.0,3.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3705857653
3543,5.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,3705859009
3544,3.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,3705863949
3545,4.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3706008232
3546,5.0,3.0,3.0,4.0,1.0,5.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,3706009212
3547,5.0,3.0,2.0,3.0,1.0,4.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3706016966
3548,2.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,3.0,0.0,4.0,1.0,1.0,0.0,3706019326
3549,5.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,4.0,5.0,2.0,4.0,3.0,2.0,1.0,2.0,0.0,3706023426
3550,4.0,4.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,3706026141
3551,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3706030379
3552,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,5.0,5.0,3.0,5.0,0.0,3.0,1.0,2.0,0.0,3707272855
3553,3.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,3707275385
3554,4.0,4.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3707329868
3555,3.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,3.0,2.0,2.0,0.0,3707331899
3556,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,0.0,4.0,1.0,1.0,0.0,3707372440
3557,4.0,3.0,2.0,4.0,0.0,2.0,1.0,3.0,1.0,4.0,5.0,4.0,3.0,0.0,3.0,1.0,2.0,0.0,3707388510
3558,4.0,4.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3707437548
3559,4.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,3707459284
3560,4.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,3707530236
3561,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3707540564
3562,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3707597338
3563,5.0,4.0,3.0,4.0,0.0,4.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,3707650816
3564,5.0,4.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3707662295
3565,3.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,3707726922
3566,4.0,5.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,3707762562
3567,4.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,4.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,1.0,3707837161
3568,3.0,5.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,3710610589
3569,4.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,3710659933
3570,5.0,5.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3710771742
3571,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,3710846471
3572,3.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,3710951598
3573,2.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3711037338
3574,3.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,3712282967
3575,4.0,5.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,3712338559
3576,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3712487457
3577,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,3712573013
3578,5.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,3712656854
3579,5.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,5.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,0.0,3712778240
3580,4.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,3712904364
3581,5.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,0.0,3713023478
3582,5.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3713946952
3583,4.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,3714008269
3584,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0,3714117760
3585,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,3714224218
3586,4.0,5.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,3714317072
3587,4.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,3714460796
3588,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,3714549210
3589,4.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,0.0,3714669164
3590,2.0,4.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,0.0,3.0,3.0,0.0,3714829316
3591,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3714953219
3592,4.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,3715113464
3593,3.0,4.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3715991149
3594,3.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3716044674
3595,3.0,4.0,3.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3716172156
3596,3.0,5.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,3716269301
3597,4.0,5.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3716503818
3598,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3716642134
3599,3.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,3716722821
3600,4.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,3716818051
3601,4.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,3717897640
3602,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,3717902640
3603,3.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,0.0,5.0,4.0,3.0,4.0,1.0,4.0,1.0,2.0,0.0,3717953775
3604,4.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,3717972200
3605,5.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,5.0,5.0,4.0,3.0,0.0,4.0,1.0,1.0,0.0,3718006971
3606,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,3718025277
3607,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,3718058924
3608,3.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,3718075175
3609,3.0,5.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3718119192
3610,3.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,3718123883
3611,5.0,4.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,3718175478
3612,4.0,4.0,3.0,3.0,0.0,4.0,1.0,1.0,0.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,3718188897
3613,3.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,0.0,3718255333
3614,4.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,3718269135
3615,4.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3718315529
3616,4.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,0.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,3718366519
3617,3.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,3719525556
3618,4.0,5.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3719527599
3619,5.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3719573937
3620,3.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,0.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,3719606567
3621,5.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3719624658
3622,4.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,3719668104
3623,4.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,3719675657
3624,5.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3719711384
3625,4.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,3719714274
3626,4.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0,5.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,3719722188
3627,4.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3719724830
3628,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,3719780221
3629,3.0,5.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,3719783272
3630,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,3719784225
3631,4.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,4.0,1.0,4.0,1.0,0.0,0.0,3719789185
3632,3.0,4.0,3.0,2.0,1.0,4.0,2.0,0.0,0.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3719837735
3633,5.0,5.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3719839932
3634,3.0,5.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,3719853924
3635,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,5.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3719858828
3636,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,3719907365
3637,4.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3719936011
3638,4.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,0.0,4.0,5.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,3719944756
3639,5.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3719944922
3640,3.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,3719995059
3641,3.0,5.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,3720035210
3642,3.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3720047617
3643,5.0,3.0,2.0,4.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,1.0,3720100931
3644,4.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,0.0,3720176854
3645,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,3720231023
3646,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,5.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3720275115
3647,4.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3720311686
3648,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,3.0,1.0,3.0,0.0,3720348650
3649,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,3720349476
3650,3.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,3720407710
3651,4.0,5.0,3.0,3.0,0.0,4.0,1.0,1.0,0.0,5.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,3720438448
3652,3.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3720454569
3653,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,5.0,3.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,3720626997
3654,4.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,3720629676
3655,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3720693563
3656,3.0,4.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,3720721599
3657,4.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,5.0,4.0,3.0,1.0,3.0,1.0,2.0,0.0,3720752480
3658,4.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,5.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0,3720786831
3659,5.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,4.0,5.0,4.0,4.0,0.0,4.0,1.0,2.0,0.0,3720857596
3660,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3720861253
3661,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,3720863064
3662,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,3720880088
3663,2.0,4.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,3720904708
3664,5.0,5.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,3720905322
3665,4.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,3720933536
3666,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3720936686
