,radiant_win,Disabler_radiant,Disabler_dire,Nuker_radiant,Nuker_dire,Carry_radiant,Carry_dire,Initiator_radiant,Initiator_dire,Escape_radiant,Escape_dire,Durable_radiant,Durable_dire,Support_radiant,Support_dire,Pusher_radiant,Pusher_dire,Jungler_radiant,Jungler_dire
11041,0,2,4,3,3,1,3,2,2,4,4.0,2,2.0,1,1.0,1,0.0,1,1.0
11042,1,4,3,3,4,3,1,1,3,2,4.0,1,1.0,1,1.0,1,1.0,0,1.0
11043,0,3,5,5,3,4,1,1,3,1,0.0,1,3.0,1,1.0,1,1.0,0,2.0
11044,1,5,4,2,5,1,2,5,0,3,4.0,2,1.0,1,2.0,0,1.0,2,0.0
11045,1,4,5,3,4,2,3,2,2,2,2.0,3,2.0,1,3.0,1,0.0,1,0.0
11046,0,5,3,5,4,1,3,4,2,0,2.0,4,2.0,3,1.0,0,2.0,1,0.0
11047,1,5,4,3,5,2,1,2,2,2,5.0,3,1.0,1,1.0,0,1.0,2,1.0
11048,0,5,2,4,4,1,3,4,1,2,2.0,2,1.0,2,1.0,0,4.0,2,0.0
11049,0,4,4,5,3,3,1,2,4,1,4.0,1,2.0,3,1.0,1,1.0,1,2.0
11050,1,2,3,4,5,4,0,2,2,1,2.0,1,3.0,1,3.0,2,0.0,0,0.0
11051,0,4,4,3,3,2,2,2,4,3,4.0,2,2.0,2,0.0,0,1.0,1,1.0
11052,1,4,4,4,3,2,2,2,2,4,4.0,1,0.0,2,2.0,0,1.0,0,2.0
11053,0,2,5,4,3,3,4,0,3,3,3.0,1,3.0,2,1.0,1,0.0,0,1.0
11054,0,3,5,4,3,2,3,1,3,3,3.0,2,1.0,2,1.0,0,1.0,0,1.0
11055,1,3,5,3,4,2,2,3,2,3,4.0,1,1.0,3,2.0,2,0.0,1,1.0
11056,0,4,5,2,3,2,3,2,3,2,2.0,3,3.0,4,1.0,2,0.0,2,0.0
11057,0,4,4,4,4,2,1,4,2,2,3.0,2,1.0,1,3.0,2,1.0,1,1.0
11058,1,5,4,5,4,2,4,3,3,3,1.0,2,1.0,2,1.0,1,1.0,1,1.0
11059,1,3,2,4,2,4,2,3,2,1,3.0,2,1.0,3,2.0,1,3.0,0,3.0
11060,1,3,4,3,4,2,2,2,2,3,3.0,1,1.0,2,2.0,1,1.0,1,1.0
11061,1,5,3,3,4,1,2,2,2,2,2.0,1,0.0,3,2.0,1,1.0,1,0.0
11062,1,5,4,4,3,2,2,3,2,3,3.0,0,3.0,3,2.0,1,1.0,2,0.0
11063,0,3,4,4,1,2,3,2,3,3,2.0,2,1.0,2,2.0,0,1.0,1,0.0
11064,1,5,5,4,3,1,3,2,3,2,3.0,3,2.0,2,2.0,0,0.0,1,0.0
11065,1,3,5,4,3,3,1,1,3,3,0.0,2,4.0,1,2.0,2,0.0,0,3.0
11066,1,5,2,5,3,3,2,3,2,1,2.0,2,1.0,2,1.0,1,2.0,0,1.0
11067,0,4,5,3,4,3,1,2,4,3,4.0,1,3.0,2,1.0,2,0.0,1,0.0
11068,1,5,1,4,4,1,3,3,0,2,2.0,2,1.0,3,1.0,0,2.0,1,1.0
11069,0,2,4,3,2,2,2,2,2,2,3.0,2,1.0,2,2.0,1,2.0,0,2.0
11070,1,5,4,4,2,1,4,3,2,3,2.0,3,3.0,3,1.0,1,1.0,0,2.0
11071,0,5,3,4,4,1,3,4,1,1,3.0,2,1.0,2,1.0,0,2.0,1,0.0
11072,1,4,4,4,3,1,4,3,1,2,2.0,1,2.0,2,2.0,0,0.0,1,1.0
11073,0,4,3,4,2,2,3,2,3,3,3.0,3,2.0,1,1.0,1,1.0,1,0.0
11074,1,3,5,3,4,3,2,2,4,5,1.0,2,3.0,1,3.0,1,0.0,1,0.0
11075,0,4,4,4,5,2,3,3,3,2,1.0,2,2.0,2,1.0,0,0.0,1,0.0
11076,0,2,5,4,3,2,3,3,2,0,2.0,2,2.0,3,3.0,1,1.0,0,1.0
11077,0,5,4,3,5,2,3,4,2,0,1.0,1,2.0,2,1.0,2,1.0,2,1.0
11078,0,5,4,4,3,2,3,2,1,3,3.0,2,0.0,1,1.0,1,1.0,2,0.0
11079,0,3,5,4,4,1,3,3,1,2,1.0,4,1.0,1,4.0,1,1.0,0,0.0
11080,0,3,5,3,2,2,3,2,4,3,3.0,1,2.0,2,2.0,0,1.0,0,0.0
11081,0,4,4,4,5,4,2,3,3,3,2.0,3,2.0,1,1.0,2,0.0,0,2.0
11082,1,4,3,4,4,2,4,3,3,2,2.0,2,2.0,2,1.0,1,2.0,0,0.0
11083,0,4,3,4,3,3,1,3,1,2,3.0,1,0.0,2,2.0,1,2.0,0,2.0
11084,0,4,3,5,2,2,2,4,1,3,4.0,1,3.0,2,2.0,1,1.0,1,2.0
11085,0,2,4,4,3,2,3,1,1,4,2.0,1,1.0,1,3.0,2,1.0,1,1.0
11086,0,3,4,3,3,3,1,2,4,1,3.0,2,2.0,2,2.0,2,0.0,1,1.0
11087,1,5,4,5,4,2,4,2,4,1,1.0,1,3.0,2,1.0,2,2.0,0,0.0
11088,1,3,4,4,3,3,2,1,3,1,2.0,1,4.0,2,1.0,0,0.0,1,1.0
11089,0,4,4,3,4,3,2,3,3,3,1.0,2,3.0,2,1.0,1,0.0,0,0.0
11090,0,3,5,4,3,1,3,2,4,2,1.0,1,3.0,1,1.0,1,0.0,1,2.0
11091,1,4,5,5,4,2,3,1,3,1,4.0,3,1.0,3,2.0,1,0.0,0,1.0
11092,1,4,2,5,4,1,3,3,1,2,2.0,0,1.0,2,1.0,1,2.0,1,0.0
11093,0,4,4,4,4,2,3,3,2,2,1.0,1,1.0,2,3.0,1,2.0,1,0.0
11094,1,5,3,3,4,2,4,2,2,2,2.0,1,3.0,2,1.0,0,1.0,2,1.0
11095,0,4,4,4,4,1,3,3,2,3,2.0,1,1.0,2,2.0,1,3.0,1,1.0
11096,1,3,5,4,4,1,1,3,3,2,3.0,1,1.0,2,2.0,0,0.0,0,1.0
11097,1,4,5,3,3,1,2,4,1,3,0.0,1,3.0,2,2.0,1,1.0,1,0.0
11098,1,4,5,5,2,2,2,3,4,3,2.0,2,2.0,3,2.0,0,1.0,0,2.0
11099,1,4,3,4,4,2,1,1,2,2,3.0,3,2.0,3,1.0,1,1.0,1,0.0
11100,1,4,5,5,3,3,1,4,3,1,0.0,2,3.0,2,2.0,2,1.0,0,1.0
11101,1,3,3,4,3,1,3,2,2,4,5.0,1,1.0,2,1.0,0,2.0,1,1.0
11102,1,4,4,3,2,2,4,4,2,3,2.0,3,1.0,2,3.0,0,1.0,0,0.0
11103,0,4,5,5,3,2,2,3,4,1,2.0,4,1.0,2,2.0,1,1.0,0,2.0
11104,1,4,5,4,3,3,4,2,3,2,2.0,1,2.0,1,1.0,1,1.0,2,1.0
11105,1,5,4,4,1,1,4,4,2,2,4.0,2,3.0,2,1.0,0,1.0,1,2.0
11106,1,5,4,4,4,2,2,2,3,2,1.0,2,2.0,3,2.0,1,1.0,1,2.0
11107,0,3,3,4,4,1,2,1,2,3,1.0,0,4.0,3,0.0,0,0.0,2,1.0
11108,0,4,4,4,3,1,3,3,2,1,4.0,2,2.0,1,1.0,1,1.0,1,0.0
11109,1,5,4,5,3,1,3,2,3,2,2.0,3,2.0,2,1.0,1,2.0,0,1.0
11110,1,4,5,2,5,3,1,1,2,2,3.0,2,0.0,2,3.0,1,2.0,2,1.0
11111,0,4,4,2,4,3,2,2,2,3,3.0,2,3.0,1,2.0,1,0.0,3,0.0
11112,1,4,4,2,4,3,1,1,1,3,3.0,2,2.0,1,2.0,2,1.0,2,1.0
11113,0,4,4,3,2,3,2,2,3,1,2.0,2,2.0,2,2.0,1,1.0,1,1.0
11114,1,5,4,4,3,3,3,3,1,2,3.0,2,1.0,1,1.0,0,1.0,0,2.0
11115,0,4,5,3,3,3,1,1,3,4,4.0,0,3.0,2,1.0,1,0.0,1,2.0
11116,0,3,4,3,3,1,3,2,1,4,2.0,1,2.0,1,2.0,0,0.0,1,2.0
11117,1,4,3,4,5,1,2,4,1,3,1.0,3,2.0,2,1.0,0,1.0,1,0.0
11118,0,3,3,4,5,2,1,2,2,3,2.0,2,3.0,2,1.0,0,1.0,1,1.0
11119,0,5,4,3,3,3,2,1,4,0,2.0,2,3.0,1,1.0,1,1.0,2,1.0
11120,1,3,4,1,4,3,2,2,4,4,1.0,3,2.0,0,2.0,1,0.0,2,1.0
11121,1,5,3,3,4,1,2,5,1,1,4.0,3,1.0,3,2.0,0,0.0,1,1.0
11122,1,3,4,4,5,3,2,0,3,2,2.0,2,2.0,1,0.0,0,1.0,1,0.0
11123,1,2,5,4,4,2,1,1,2,5,2.0,1,2.0,1,2.0,1,1.0,0,1.0
11124,0,3,5,4,4,3,1,2,3,2,1.0,1,2.0,0,4.0,2,0.0,1,1.0
11125,1,4,2,4,5,1,2,2,2,2,1.0,1,1.0,2,2.0,1,1.0,2,0.0
11126,0,5,2,3,3,3,3,1,1,1,4.0,3,0.0,2,2.0,0,2.0,1,1.0
11127,0,4,5,4,1,2,2,3,4,2,2.0,3,2.0,2,1.0,1,1.0,1,3.0
11128,0,2,4,3,3,3,2,3,0,3,1.0,4,0.0,0,4.0,1,2.0,0,1.0
11129,1,4,5,4,4,1,3,1,2,1,4.0,2,1.0,3,2.0,1,2.0,1,1.0
11130,1,4,5,4,4,2,3,4,2,2,1.0,1,1.0,1,2.0,1,1.0,1,0.0
11131,1,4,4,4,3,1,4,4,3,2,4.0,1,1.0,3,3.0,0,2.0,1,1.0
11132,0,5,3,3,2,3,4,2,2,3,3.0,2,1.0,2,2.0,0,2.0,1,0.0
11133,0,4,2,3,2,2,2,2,2,1,5.0,2,1.0,2,1.0,1,1.0,1,1.0
11134,1,3,4,2,4,2,3,1,3,2,2.0,1,1.0,3,2.0,2,0.0,2,1.0
11135,0,3,4,5,4,1,2,2,3,2,0.0,1,3.0,1,1.0,1,2.0,0,1.0
11136,0,4,4,2,3,3,2,4,2,4,2.0,3,1.0,1,1.0,1,2.0,1,1.0
11137,1,3,4,3,2,4,2,3,2,3,3.0,3,2.0,1,3.0,2,1.0,0,3.0
11138,0,2,5,3,5,3,2,2,2,4,1.0,3,1.0,1,3.0,0,1.0,0,0.0
11139,0,3,4,4,3,2,3,1,3,4,3.0,2,2.0,1,2.0,1,1.0,0,1.0
11140,0,4,5,4,3,3,2,2,3,3,2.0,1,2.0,2,3.0,0,1.0,0,1.0
11141,0,5,4,3,3,1,3,3,3,3,4.0,1,2.0,1,1.0,1,1.0,2,1.0
11142,1,4,5,2,4,4,1,3,4,4,3.0,1,1.0,3,2.0,2,0.0,0,2.0
11143,0,4,5,2,5,3,2,3,3,3,1.0,3,3.0,1,2.0,1,1.0,1,0.0
11144,1,4,5,4,4,5,1,2,5,3,2.0,2,2.0,2,2.0,1,0.0,0,2.0
11145,1,3,5,4,1,5,3,0,4,4,4.0,0,2.0,2,2.0,3,0.0,1,0.0
11146,0,4,4,4,2,4,3,2,3,3,1.0,2,2.0,0,2.0,1,1.0,2,1.0
11147,0,4,4,2,4,2,2,2,2,2,3.0,3,2.0,1,3.0,0,0.0,2,0.0
11148,1,3,5,4,3,2,1,1,3,2,2.0,2,2.0,2,1.0,2,0.0,1,3.0
11149,1,4,4,3,3,2,1,4,2,3,2.0,1,2.0,2,3.0,1,1.0,0,2.0
11150,0,3,4,4,4,3,1,3,2,3,2.0,2,1.0,0,1.0,2,0.0,0,1.0
11151,0,4,4,4,3,2,3,2,3,2,2.0,2,1.0,2,2.0,1,1.0,0,2.0
11152,1,5,3,3,3,1,3,5,1,1,1.0,3,2.0,2,1.0,0,2.0,1,1.0
11153,0,4,4,5,2,1,3,1,4,2,2.0,2,2.0,2,1.0,1,2.0,1,1.0
11154,0,4,5,4,4,1,3,2,2,0,2.0,2,1.0,4,2.0,2,0.0,0,0.0
11155,1,5,4,4,2,3,3,2,2,3,4.0,1,2.0,3,0.0,2,2.0,0,2.0
11156,1,3,4,4,4,2,2,1,4,4,3.0,1,2.0,1,1.0,1,0.0,1,1.0
11157,0,5,3,3,2,2,2,3,1,3,3.0,1,0.0,2,1.0,0,2.0,0,2.0
11158,1,4,3,3,4,2,2,1,1,2,2.0,3,3.0,2,2.0,0,1.0,2,0.0
11159,0,3,4,3,3,3,2,3,4,0,1.0,3,2.0,1,2.0,1,1.0,1,0.0
11160,0,4,5,2,1,3,2,2,4,3,2.0,2,2.0,1,1.0,0,1.0,1,1.0
11161,1,2,5,3,4,2,2,1,3,3,2.0,1,0.0,2,2.0,1,2.0,1,0.0
11162,0,4,4,3,3,4,1,2,1,3,2.0,2,1.0,1,2.0,2,0.0,0,2.0
11163,0,5,3,4,5,1,3,4,3,2,2.0,1,2.0,3,1.0,0,1.0,1,0.0
11164,0,4,4,3,2,3,2,2,4,1,3.0,4,3.0,2,1.0,1,1.0,2,2.0
11165,1,4,4,3,3,2,3,2,3,2,3.0,2,1.0,2,2.0,1,0.0,1,1.0
11166,0,5,4,4,5,4,1,3,2,1,3.0,2,2.0,1,3.0,0,0.0,0,1.0
11167,0,5,3,3,3,2,3,4,1,1,4.0,3,2.0,2,2.0,0,1.0,1,0.0
11168,0,4,3,4,4,4,3,3,1,2,2.0,3,1.0,0,4.0,1,1.0,2,1.0
11169,1,4,4,4,4,2,4,4,2,2,2.0,3,2.0,2,2.0,0,1.0,1,0.0
11170,1,4,5,4,3,4,3,4,4,1,4.0,3,0.0,1,3.0,2,1.0,0,1.0
11171,0,5,4,2,4,2,5,5,3,2,2.0,2,2.0,1,1.0,2,1.0,2,0.0
11172,1,3,4,1,3,5,1,2,1,4,1.0,2,1.0,0,3.0,2,2.0,0,3.0
11173,1,4,4,3,3,3,2,2,1,3,0.0,3,3.0,1,2.0,1,2.0,1,2.0
11174,1,4,5,4,2,2,4,3,1,2,4.0,3,2.0,1,2.0,1,1.0,1,1.0
11175,0,3,4,4,4,2,2,1,4,1,4.0,1,4.0,3,0.0,2,1.0,1,1.0
11176,0,3,3,5,4,2,2,2,3,2,2.0,2,1.0,2,1.0,2,0.0,0,1.0
11177,1,4,5,5,4,2,2,3,2,3,3.0,1,0.0,2,3.0,1,0.0,1,1.0
11178,1,4,5,3,2,3,2,0,3,2,4.0,3,0.0,2,2.0,0,0.0,2,2.0
11179,0,4,5,4,3,3,2,2,4,4,0.0,2,2.0,1,2.0,0,0.0,0,1.0
11180,0,4,4,3,4,1,3,4,2,4,3.0,1,1.0,1,3.0,1,0.0,1,0.0
11181,0,4,4,4,3,3,2,3,2,2,3.0,2,0.0,1,3.0,2,1.0,1,1.0
11182,0,3,4,3,4,2,2,1,2,3,3.0,3,1.0,2,2.0,1,1.0,1,2.0
11183,0,4,5,3,4,3,1,1,4,1,1.0,3,2.0,2,1.0,1,0.0,3,1.0
11184,0,4,3,2,3,3,2,2,2,1,3.0,3,0.0,2,2.0,2,1.0,2,1.0
11185,0,4,4,4,4,3,4,2,3,2,2.0,2,4.0,1,2.0,2,0.0,0,0.0
11186,0,5,5,4,5,2,3,2,4,4,2.0,0,4.0,3,3.0,1,0.0,1,0.0
11187,1,3,4,2,4,3,1,2,3,2,3.0,1,1.0,2,2.0,2,1.0,0,2.0
11188,0,3,4,3,4,2,2,3,1,4,1.0,2,1.0,1,3.0,0,1.0,0,1.0
11189,0,5,5,3,4,2,1,5,3,2,2.0,3,2.0,2,1.0,1,1.0,1,0.0
11190,1,4,5,3,2,2,3,1,4,0,2.0,3,4.0,3,1.0,3,1.0,1,2.0
11191,0,3,4,3,4,3,1,3,3,2,1.0,2,1.0,2,3.0,1,1.0,1,1.0
11192,1,5,4,5,2,2,2,2,3,3,4.0,0,1.0,2,1.0,2,0.0,0,1.0
11193,1,4,4,1,4,2,3,2,2,3,2.0,2,2.0,2,1.0,0,2.0,2,1.0
11194,1,3,4,3,3,2,2,2,3,5,3.0,1,1.0,2,2.0,2,1.0,0,1.0
11195,0,3,4,4,4,3,1,1,3,3,0.0,1,3.0,1,2.0,2,0.0,0,1.0
11196,1,4,4,4,3,3,4,3,3,3,2.0,2,2.0,3,1.0,1,1.0,0,2.0
11197,0,3,2,4,3,4,1,1,1,2,3.0,0,2.0,2,2.0,1,0.0,0,1.0
11198,1,4,3,4,5,4,0,2,2,2,3.0,2,2.0,2,2.0,1,0.0,0,1.0
11199,1,4,5,3,3,2,3,3,1,4,3.0,1,3.0,2,2.0,0,1.0,2,1.0
11200,1,5,4,3,2,4,2,3,3,3,4.0,1,1.0,1,2.0,1,0.0,0,1.0
11201,1,4,3,2,4,4,1,3,2,3,2.0,2,1.0,0,2.0,2,1.0,1,1.0
11202,0,5,4,2,5,2,2,2,4,2,2.0,2,2.0,2,1.0,2,2.0,2,0.0
11203,0,5,5,4,4,3,2,3,3,2,4.0,3,1.0,1,2.0,1,0.0,2,1.0
11204,0,4,4,2,3,3,3,3,4,3,2.0,1,2.0,2,1.0,2,1.0,2,1.0
11205,0,4,3,2,3,2,2,4,2,3,2.0,2,2.0,1,2.0,1,2.0,1,0.0
11206,1,4,4,3,2,2,3,4,3,2,2.0,3,1.0,2,2.0,0,1.0,0,1.0
11207,0,4,4,2,3,3,2,2,2,3,3.0,4,0.0,2,2.0,0,1.0,1,1.0
11208,0,5,3,4,4,3,1,2,2,2,3.0,2,1.0,3,2.0,0,2.0,0,0.0
11209,0,5,4,5,3,2,3,1,2,2,4.0,1,2.0,2,1.0,0,1.0,0,1.0
11210,0,4,5,2,2,3,3,1,3,2,3.0,2,1.0,1,1.0,1,0.0,1,0.0
11211,0,5,5,5,4,3,2,4,1,2,3.0,3,2.0,1,3.0,1,0.0,0,0.0
11212,0,4,4,3,5,1,2,2,3,3,3.0,3,2.0,1,3.0,0,0.0,2,1.0
11213,0,5,3,4,3,3,3,3,2,2,4.0,2,1.0,2,1.0,2,2.0,0,0.0
11214,0,5,3,5,3,1,3,3,1,2,2.0,1,1.0,2,1.0,2,2.0,0,2.0
11215,1,3,5,3,2,4,1,2,3,2,2.0,3,0.0,1,3.0,1,1.0,1,1.0
11216,1,3,4,5,2,3,1,1,2,2,1.0,3,1.0,1,3.0,1,0.0,0,2.0
11217,0,3,4,2,3,3,1,3,2,2,2.0,1,2.0,2,3.0,1,1.0,2,0.0
11218,0,3,5,4,4,3,1,1,2,3,2.0,1,1.0,1,3.0,0,1.0,1,1.0
11219,1,3,5,4,4,2,2,1,3,2,3.0,4,2.0,2,1.0,1,0.0,1,2.0
11220,1,2,5,0,2,4,3,2,3,4,2.0,2,2.0,1,2.0,2,0.0,1,2.0
11221,1,4,4,2,4,4,1,3,3,4,2.0,3,2.0,1,2.0,0,1.0,1,1.0
11222,1,3,3,3,1,1,4,1,2,2,2.0,2,4.0,2,2.0,1,0.0,3,1.0
11223,0,3,4,4,3,1,2,3,2,2,4.0,2,2.0,3,1.0,1,1.0,0,1.0
11224,0,4,4,4,5,2,2,2,1,3,1.0,3,1.0,2,2.0,0,0.0,1,1.0
11225,1,4,5,4,3,3,2,3,4,2,3.0,2,3.0,1,2.0,0,1.0,0,0.0
11226,1,5,4,3,2,1,4,5,2,1,3.0,3,2.0,3,1.0,0,2.0,2,0.0
11227,1,5,3,4,4,2,2,2,1,3,3.0,2,1.0,2,3.0,0,1.0,2,2.0
11228,0,4,4,1,4,3,2,3,2,3,2.0,1,2.0,2,2.0,2,0.0,2,1.0
11229,0,5,4,4,2,1,3,4,2,2,0.0,2,1.0,2,1.0,1,2.0,2,1.0
11230,1,4,3,3,3,3,1,3,2,2,3.0,2,0.0,1,2.0,1,0.0,0,1.0
11231,1,2,4,3,2,3,1,0,3,2,1.0,2,2.0,1,4.0,2,1.0,0,2.0
11232,0,1,4,4,3,2,2,1,2,3,2.0,2,2.0,2,3.0,2,0.0,0,2.0
11233,1,4,4,3,4,2,2,1,3,1,3.0,2,3.0,2,1.0,0,2.0,2,0.0
11234,1,5,4,5,3,3,2,3,4,1,2.0,2,1.0,3,2.0,0,1.0,1,1.0
11235,1,3,5,4,2,3,2,3,2,1,3.0,1,1.0,2,2.0,2,0.0,1,3.0
11236,0,2,4,2,1,2,3,0,2,1,1.0,1,3.0,4,1.0,3,1.0,1,1.0
11237,1,4,3,4,4,2,1,2,2,2,4.0,1,1.0,2,1.0,1,1.0,2,1.0
11238,1,4,3,2,3,3,1,3,2,5,3.0,1,2.0,1,2.0,1,1.0,2,2.0
11239,0,4,4,5,5,2,1,4,4,0,2.0,2,4.0,2,1.0,2,0.0,0,0.0
11240,0,3,5,4,4,4,1,1,4,2,3.0,1,2.0,1,1.0,3,0.0,0,1.0
11241,0,5,4,4,5,1,3,5,2,3,2.0,1,1.0,2,2.0,0,3.0,2,0.0
11242,1,4,5,5,2,1,5,1,2,3,4.0,2,3.0,3,0.0,0,1.0,0,1.0
11243,1,5,4,1,4,3,1,3,3,2,2.0,3,4.0,1,2.0,1,0.0,2,1.0
11244,1,2,4,3,3,3,2,1,2,2,2.0,1,0.0,1,2.0,2,1.0,0,2.0
11245,0,4,4,3,5,3,3,4,1,1,3.0,3,1.0,2,1.0,1,0.0,1,1.0
11246,1,3,4,3,3,3,3,3,2,3,1.0,0,3.0,2,2.0,2,1.0,1,1.0
11247,1,4,4,5,2,1,4,3,3,1,3.0,3,4.0,2,1.0,0,2.0,0,1.0
11248,1,3,4,4,4,2,2,2,2,2,1.0,3,3.0,2,1.0,1,2.0,1,1.0
11249,0,4,3,3,4,1,3,2,2,2,3.0,1,1.0,2,1.0,1,3.0,2,1.0
11250,0,4,5,3,4,4,0,2,4,2,4.0,1,3.0,1,2.0,2,0.0,0,1.0
11251,1,4,5,3,3,4,3,1,4,3,3.0,2,3.0,1,2.0,3,0.0,1,0.0
11252,0,3,4,5,2,1,3,1,4,1,3.0,0,2.0,2,2.0,2,2.0,1,0.0
11253,1,4,5,4,4,2,2,2,2,2,1.0,1,2.0,2,2.0,2,0.0,1,1.0
11254,1,3,5,1,5,3,2,2,2,3,4.0,0,1.0,1,2.0,2,1.0,1,0.0
11255,0,3,4,4,3,3,1,1,4,3,3.0,0,1.0,2,1.0,2,1.0,2,1.0
11256,1,4,4,4,2,2,1,1,3,4,2.0,1,3.0,1,2.0,0,0.0,2,1.0
11257,1,5,4,3,2,1,3,3,2,3,3.0,2,1.0,2,1.0,0,2.0,2,1.0
11258,1,3,5,3,4,2,1,3,3,2,1.0,1,4.0,1,2.0,1,0.0,1,1.0
11259,1,4,3,1,3,3,1,3,0,3,2.0,2,2.0,1,3.0,1,1.0,1,2.0
11260,0,5,4,5,2,2,2,2,2,3,1.0,2,2.0,2,2.0,1,1.0,1,1.0
11261,1,5,5,4,3,3,2,3,4,2,3.0,1,1.0,2,2.0,1,1.0,1,0.0
11262,1,3,4,3,5,2,2,1,3,2,2.0,1,1.0,2,2.0,1,1.0,1,0.0
11263,0,4,4,3,3,3,3,3,3,4,2.0,2,2.0,1,2.0,2,1.0,2,1.0
11264,0,4,4,4,4,2,3,2,2,2,2.0,2,1.0,1,3.0,2,0.0,2,0.0
11265,1,5,3,5,4,2,1,3,3,2,2.0,3,1.0,3,2.0,0,1.0,0,1.0
11266,1,3,5,5,3,3,2,1,5,3,1.0,0,4.0,2,3.0,2,0.0,0,0.0
11267,0,2,3,5,4,0,2,2,2,1,1.0,2,2.0,4,1.0,2,2.0,0,1.0
11268,0,3,4,2,4,2,2,3,3,3,0.0,2,0.0,0,3.0,2,2.0,3,0.0
11269,1,4,4,3,4,1,3,3,2,3,1.0,2,1.0,1,1.0,0,2.0,2,1.0
11270,0,4,5,2,3,4,2,2,3,4,3.0,2,1.0,1,2.0,2,1.0,1,2.0
11271,1,4,4,5,4,3,2,3,2,2,3.0,2,1.0,1,3.0,2,1.0,1,0.0
11272,1,5,5,4,3,2,1,3,3,4,3.0,1,1.0,1,2.0,1,0.0,1,2.0
11273,1,3,4,4,3,1,4,3,2,3,4.0,1,1.0,3,2.0,0,1.0,1,0.0
11274,1,4,4,3,5,2,1,3,2,3,4.0,2,2.0,1,2.0,1,0.0,1,0.0
11275,1,5,4,4,3,1,2,3,2,2,4.0,0,3.0,2,1.0,1,0.0,1,2.0
11276,0,4,5,4,4,0,3,2,3,1,2.0,4,1.0,3,1.0,0,1.0,2,0.0
11277,1,4,4,4,5,3,1,2,3,3,0.0,0,4.0,1,2.0,2,0.0,1,0.0
11278,1,2,4,4,4,3,3,2,3,1,1.0,1,3.0,3,1.0,2,0.0,0,2.0
11279,1,4,2,2,5,2,1,2,1,0,3.0,2,1.0,3,1.0,2,2.0,1,0.0
11280,1,4,4,5,3,1,4,3,2,3,2.0,1,3.0,2,1.0,2,1.0,1,1.0
11281,0,5,5,3,5,3,2,2,3,2,1.0,2,2.0,1,2.0,0,1.0,2,1.0
11282,0,4,4,2,3,3,3,3,3,1,1.0,1,3.0,1,2.0,3,0.0,1,0.0
11283,0,5,3,3,4,2,2,4,2,1,3.0,3,1.0,2,2.0,1,1.0,1,1.0
11284,1,4,5,4,3,4,1,2,3,3,2.0,3,2.0,1,3.0,2,0.0,0,1.0
11285,0,5,4,3,2,4,2,4,3,1,4.0,3,1.0,2,2.0,2,0.0,0,1.0
11286,1,4,5,3,4,3,2,1,3,3,3.0,1,0.0,1,4.0,0,2.0,2,1.0
11287,0,5,4,2,5,3,1,4,2,2,3.0,3,2.0,1,1.0,0,1.0,2,0.0
11288,0,3,5,3,4,3,2,2,2,1,1.0,2,2.0,1,2.0,2,0.0,2,0.0
11289,0,4,4,3,5,1,3,2,2,2,1.0,3,2.0,2,1.0,0,2.0,3,0.0
11290,0,3,4,4,3,2,2,3,2,2,3.0,2,0.0,3,1.0,1,1.0,1,1.0
11291,1,4,5,4,4,2,2,3,3,1,1.0,2,1.0,3,1.0,0,1.0,0,0.0
11292,1,4,4,3,4,4,2,4,2,2,2.0,3,1.0,2,3.0,2,2.0,0,1.0
11293,0,3,5,2,4,3,3,3,3,3,0.0,2,3.0,2,2.0,2,0.0,0,1.0
11294,1,5,5,2,4,3,4,5,1,3,3.0,2,1.0,3,2.0,1,1.0,1,0.0
11295,0,4,5,4,3,2,3,4,3,2,0.0,1,3.0,1,2.0,0,1.0,1,0.0
11296,0,4,4,4,4,4,1,2,4,2,1.0,1,2.0,1,2.0,1,1.0,0,0.0
11297,1,4,5,2,5,1,3,2,3,2,2.0,2,2.0,2,2.0,0,1.0,2,0.0
11298,1,4,5,4,2,3,2,2,4,3,1.0,1,4.0,2,2.0,2,0.0,1,0.0
11299,0,4,5,4,4,4,2,4,3,1,3.0,3,1.0,1,2.0,1,1.0,0,1.0
11300,0,3,4,2,4,2,2,2,1,3,2.0,1,4.0,3,3.0,1,0.0,0,1.0
11301,1,3,3,4,2,1,3,3,2,2,2.0,2,1.0,2,1.0,1,0.0,1,0.0
11302,0,5,4,2,3,1,2,4,3,4,2.0,2,0.0,1,2.0,0,1.0,3,0.0
11303,1,5,3,3,3,3,2,2,3,3,3.0,2,4.0,2,1.0,1,1.0,1,0.0
11304,0,4,3,3,4,3,1,3,1,1,2.0,3,3.0,2,3.0,0,0.0,1,1.0
11305,1,3,5,3,4,2,3,2,2,3,4.0,2,2.0,1,2.0,2,1.0,1,0.0
11306,1,3,4,3,5,2,1,2,4,1,2.0,1,1.0,1,2.0,3,1.0,1,1.0
11307,1,4,3,4,4,3,1,2,0,2,1.0,2,2.0,1,4.0,0,1.0,2,0.0
11308,0,3,4,2,3,3,2,2,2,3,2.0,1,3.0,2,3.0,1,3.0,0,1.0
11309,1,2,5,2,2,3,2,2,3,3,2.0,0,3.0,1,2.0,1,0.0,0,2.0
11310,1,3,4,4,5,3,1,3,3,2,1.0,2,2.0,1,2.0,1,0.0,1,0.0
11311,0,5,5,5,2,1,2,2,3,2,2.0,3,1.0,3,3.0,0,2.0,1,1.0
